,order_date,sales_qty,sales_amount,currency,user_id,r_id
559,2017-11-08,1,356,"INR",41258,535243.0
560,2017-11-14,1,1977,"INR",76145,544934.0
561,2017-11-22,1,296,"INR",3351,422057.0
562,2017-11-22,7,8375,"INR",56019,457691.0
563,2017-12-05,4,7171,"INR",72103,498026.0
564,2017-12-15,1,356,"INR",25386,226002.0
565,2018-01-15,1,356,"INR",75230,417721.0
566,2018-01-22,7,8375,"INR",11411,378373.0
567,2018-02-06,208,77931,"INR",51070,418416.0
568,2018-02-08,105,40704,"INR",44828,155342.0
569,2018-02-09,125,47074,"INR",43352,542806.0
570,2018-02-14,10,4028,"INR",62707,484400.0
571,2018-04-24,33,30167,"INR",24500,108693.0
572,2018-05-24,6,1968,"INR",44407,398254.0
573,2017-11-20,3,1366,"INR",70919,477251.0
574,2017-12-01,1,495,"INR",4134,129214.0
575,2018-03-22,17,6713,"INR",94294,221998.0
576,2018-05-18,57,27708,"INR",9325,142467.0
577,2017-10-13,1,537,"INR",15578,452094.0
578,2017-10-17,7,7644,"INR",8682,216034.0
579,2017-11-21,1,157,"INR",90202,387274.0
580,2017-11-24,8,10972,"INR",2019,387984.0
581,2017-12-01,1,1218,"INR",26873,418431.0
582,2017-12-04,9,13407,"INR",48303,256523.0
583,2018-01-10,5,0,"INR",85273,400695.0
584,2018-01-12,1,245,"INR",22722,190512.0
585,2018-02-22,1,245,"INR",86602,298120.0
586,2018-06-28,187,115481,"INR",13240,298134.0
587,2018-06-29,38,78986,"INR",17066,516317.0
588,2018-07-02,119,245546,"INR",11140,471533.0
589,2018-07-03,79,162292,"INR",20687,307163.0
590,2018-07-04,1,412,"INR",8840,402269.0
591,2018-07-06,5,7981,"INR",20266,492449.0
592,2018-07-11,19,27505,"INR",40293,306768.0
593,2018-07-13,173,145921,"INR",53689,531066.0
594,2018-07-13,1,546,"INR",80009,572448.0
595,2018-07-19,20,28167,"INR",44257,548154.0
596,2018-07-24,23,32764,"INR",30599,384570.0
597,2018-07-25,5,6648,"INR",47303,508034.0
598,2018-07-26,28,40366,"INR",55877,475170.0
599,2018-07-27,3,4273,"INR",39183,382150.0
600,2018-07-31,1,949,"INR",38376,107750.0
601,2018-08-01,1,477,"INR",28381,522250.0
602,2018-08-02,1,949,"INR",55341,359032.0
603,2018-08-03,41,70356,"INR",18710,106651.0
604,2018-08-07,7,6528,"INR",94920,485620.0
605,2018-08-07,1,477,"INR",80358,155428.0
606,2018-08-10,12,19727,"INR",46096,353206.0
607,2018-08-15,2,3324,"INR",17157,231062.0
608,2018-09-12,227,103889,"INR",46366,514461.0
609,2018-09-13,36,18167,"INR",16819,574146.0
610,2019-02-06,112,106560,"INR",75082,381622.0
611,2019-03-15,50,90130,"INR",73222,424442.0
612,2019-03-22,30,54079,"INR",3566,156629.0
613,2019-05-08,182,153815,"INR",86063,439733.0
614,2019-05-17,1,306,"INR",3147,392717.0
615,2019-07-12,157,132519,"INR",88325,407920.0
616,2019-07-29,111,152833,"INR",61714,282725.0
617,2019-08-01,7,10144,"INR",55686,302297.0
618,2019-08-28,7,8991,"INR",30426,528945.0
619,2019-09-06,1,1218,"INR",97437,377559.0
620,2019-09-13,1,1708,"INR",96002,372467.0
621,2019-09-19,177,79676,"INR",83479,376670.0
622,2019-09-20,1,486,"INR",48650,376532.0
623,2019-10-10,18,25356,"INR",51928,541131.0
624,2019-11-07,13,17519,"INR",15061,147502.0
625,2019-11-29,4,6338,"INR",95076,375975.0
626,2017-10-05,4,9190,"INR",73590,575772.0
627,2017-10-06,4,8384,"INR",5758,492152.0
628,2017-10-12,2,4889,"INR",84776,477947.0
629,2017-10-13,2,3495,"INR",74682,383822.0
630,2017-10-13,1,2065,"INR",70683,574413.0
631,2017-10-25,1,1380,"INR",55886,432874.0
632,2017-10-27,6,11870,"INR",58460,285935.0
633,2017-11-03,6,12574,"INR",76925,148656.0
634,2017-11-06,1,2796,"INR",53527,210521.0
635,2017-11-10,2,4889,"INR",40712,463976.0
636,2017-11-17,1,2792,"INR",13750,513496.0
637,2017-11-20,33,68898,"INR",78050,560965.0
638,2017-11-23,1,2792,"INR",59992,384964.0
639,2017-11-24,3,6991,"INR",84099,453970.0
640,2017-11-27,1,681,"INR",52135,454572.0
641,2017-11-30,22,44782,"INR",68138,133987.0
642,2017-12-01,13,26537,"INR",48371,515674.0
643,2017-12-06,2,3444,"INR",71992,384541.0
644,2017-12-07,2,4190,"INR",17503,235936.0
645,2017-12-07,1,2755,"INR",14677,74562.0
646,2017-12-08,9,18852,"INR",83711,74569.0
647,2017-12-12,1,1380,"INR",55791,92199.0
648,2017-12-14,3,6287,"INR",51369,74558.0
649,2017-12-15,20,41199,"INR",41479,102855.0
650,2017-12-18,1,1356,"INR",78661,74359.0
651,2017-12-19,1,681,"INR",51349,93939.0
652,2017-12-21,3,5588,"INR",57486,466379.0
653,2017-12-22,15,32125,"INR",74109,102893.0
654,2017-12-22,7,13778,"INR",10239,299472.0
655,2018-01-02,2,4194,"INR",78033,392498.0
656,2018-01-02,1,2713,"INR",45290,102884.0
657,2018-01-05,31,65648,"INR",58930,202097.0
658,2018-01-08,23,48231,"INR",91189,446731.0
659,2018-01-12,8,16065,"INR",17158,102924.0
660,2018-01-15,1,1356,"INR",78557,576441.0
661,2018-01-16,1,1356,"INR",76806,289869.0
662,2018-01-29,1,681,"INR",60035,547286.0
663,2018-02-01,1,1398,"INR",25211,252910.0
664,2018-02-02,10,20255,"INR",93186,422482.0
665,2018-02-06,1,681,"INR",39132,499591.0
666,2018-02-09,1,699,"INR",42396,102954.0
667,2018-02-22,6,12014,"INR",67350,530179.0
668,2018-04-10,1,681,"INR",21434,506276.0
669,2018-04-19,19,43537,"INR",1769,540806.0
670,2018-04-23,1,681,"INR",78177,79627.0
671,2018-05-08,28,65310,"INR",69687,423314.0
672,2018-05-15,1,681,"INR",66159,554819.0
673,2018-06-04,9,21769,"INR",52862,398748.0
674,2018-06-08,1,2176,"INR",61643,91224.0
675,2018-01-16,8,17222,"INR",50852,576146.0
676,2018-01-17,24,48917,"INR",39043,97066.0
677,2018-02-09,1,1380,"INR",58201,254105.0
678,2018-02-12,13,26333,"INR",12579,227830.0
679,2018-02-16,13,26333,"INR",5585,102974.0
680,2018-02-22,1,347,"INR",38645,407809.0
681,2018-02-22,3,6125,"INR",10203,449485.0
682,2018-02-23,5,10824,"INR",67120,307378.0
683,2018-02-26,1,3065,"INR",79141,287492.0
684,2018-03-01,1,1380,"INR",60962,523168.0
685,2018-03-02,2,3843,"INR",92817,516222.0
686,2018-03-05,1,3065,"INR",49581,568635.0
687,2018-03-06,1,3065,"INR",39108,128425.0
688,2018-03-08,1,3065,"INR",84461,448443.0
689,2018-03-09,1,3065,"INR",48584,246075.0
690,2018-03-15,3,6130,"INR",9754,103437.0
691,2018-03-19,1,3065,"INR",3965,500301.0
692,2018-03-19,5,10884,"INR",34579,475181.0
693,2018-03-20,1,3065,"INR",27387,280486.0
694,2018-03-21,1,3065,"INR",72321,266902.0
695,2018-03-21,1,343,"INR",89728,565945.0
696,2018-03-23,1,3065,"INR",19256,461374.0
697,2018-03-23,1,690,"INR",16146,73714.0
698,2018-03-27,1,3065,"INR",76703,89139.0
699,2018-03-28,1,3065,"INR",92194,538418.0
700,2018-03-29,1,3065,"INR",18661,571498.0
701,2018-03-29,1,1380,"INR",89047,266889.0
702,2018-04-04,1,3065,"INR",43401,546952.0
703,2018-04-06,5,12250,"INR",41639,266925.0
704,2018-04-11,2,4130,"INR",67395,79628.0
705,2018-04-12,3,6125,"INR",57953,452112.0
706,2018-04-12,14,32653,"INR",38516,517975.0
707,2018-04-13,11,37690,"INR",86042,103442.0
708,2018-04-17,1,3065,"INR",23771,74422.0
709,2018-04-18,2,3444,"INR",53897,74352.0
710,2018-04-19,4,9190,"INR",49850,559786.0
711,2018-04-20,1,3065,"INR",91310,74578.0
712,2018-04-23,1,3065,"INR",74952,432387.0
713,2018-04-24,2,3056,"INR",38203,475988.0
714,2018-04-27,10,34157,"INR",93533,326710.0
715,2018-04-27,1,3065,"INR",5060,171258.0
716,2018-04-30,1,3065,"INR",87675,75774.0
717,2018-04-30,2,3056,"INR",25141,99204.0
718,2018-04-30,1,2065,"INR",40675,137924.0
719,2018-05-03,3,6125,"INR",14037,127111.0
720,2018-05-03,1,1380,"INR",81168,536536.0
721,2018-05-04,4,9190,"INR",66342,455514.0
722,2018-05-07,6,20023,"INR",27848,81553.0
723,2018-05-09,1,3065,"INR",12099,442867.0
724,2018-05-09,13,28269,"INR",94458,269557.0
725,2018-05-14,1,3065,"INR",73349,102886.0
726,2018-05-14,2,3056,"INR",76000,510896.0
727,2018-05-15,2,3056,"INR",19311,88366.0
728,2018-05-16,1,3065,"INR",32422,87254.0
729,2018-05-16,13,28269,"INR",66429,576803.0
730,2018-05-17,1,1176,"INR",29447,576802.0
731,2018-05-17,3,6125,"INR",2924,576806.0
732,2018-05-17,27,56537,"INR",91237,565659.0
733,2018-05-18,5,16491,"INR",69132,74564.0
734,2018-05-18,1,3065,"INR",96769,85788.0
735,2018-05-18,13,28269,"INR",72278,515217.0
736,2018-05-21,2,3056,"INR",9678,551549.0
737,2018-05-22,2,3056,"INR",60639,431107.0
738,2018-05-23,1,3065,"INR",4701,542040.0
739,2018-05-24,1,3065,"INR",78131,517758.0
740,2018-05-25,1,3065,"INR",36872,104728.0
741,2018-05-28,4,14134,"INR",4457,95336.0
742,2018-05-30,3,6125,"INR",14721,388884.0
743,2018-06-01,5,16491,"INR",76266,74354.0
744,2018-06-01,1,3065,"INR",37329,572027.0
745,2018-06-04,1,3065,"INR",83687,492176.0
746,2018-06-05,1,3065,"INR",46211,84614.0
747,2018-06-07,3,6125,"INR",18746,576197.0
748,2018-06-11,11,40046,"INR",63725,91226.0
749,2018-06-11,1,3065,"INR",6566,455322.0
750,2018-06-12,1,3065,"INR",53572,316298.0
751,2018-06-12,1,338,"INR",11484,575821.0
752,2018-06-13,1,3065,"INR",90280,560838.0
753,2018-06-14,5,12250,"INR",52326,464580.0
754,2018-06-14,7,14407,"INR",64506,148334.0
755,2018-06-15,3,6125,"INR",41878,547126.0
756,2018-06-19,7,25912,"INR",46817,418001.0
757,2018-06-19,27,52667,"INR",35412,473254.0
758,2018-06-19,1,3065,"INR",30225,528772.0
759,2018-06-19,1,338,"INR",90470,74330.0
760,2018-06-19,2,4319,"INR",12148,392449.0
761,2018-06-20,1,3065,"INR",510,81551.0
762,2018-06-20,108,251903,"INR",9649,151719.0
763,2018-06-21,5,12250,"INR",81902,576805.0
764,2018-06-21,1,1440,"INR",13880,546056.0
765,2018-06-25,6,21199,"INR",88038,528722.0
766,2018-06-25,1,3065,"INR",49090,102899.0
767,2018-06-27,3,6125,"INR",81003,537846.0
768,2018-06-28,3,6125,"INR",16635,497337.0
769,2018-06-28,1,361,"INR",58138,366063.0
770,2018-06-29,1,3065,"INR",87344,537959.0
771,2018-07-02,16,55356,"INR",37182,576992.0
772,2018-07-02,1,3065,"INR",79173,552620.0
773,2018-07-05,4,9190,"INR",48268,492330.0
774,2018-07-06,3,6125,"INR",6928,421422.0
775,2018-07-09,8,29444,"INR",74134,499778.0
776,2018-07-09,1,3065,"INR",11430,558581.0
777,2018-07-10,1,3065,"INR",22454,73715.0
778,2018-07-10,1,338,"INR",40394,76028.0
779,2018-07-10,1,1440,"INR",14213,403976.0
780,2018-07-11,1,3065,"INR",59708,528550.0
781,2018-07-12,1,2162,"INR",70139,74820.0
782,2018-07-13,1,3065,"INR",82275,453126.0
783,2018-07-16,1,3065,"INR",11655,452871.0
784,2018-07-17,2,7065,"INR",75985,495095.0
785,2018-07-17,5,12250,"INR",25671,90049.0
786,2018-07-19,3,6125,"INR",35261,307799.0
787,2018-07-19,13,28269,"INR",18787,73718.0
788,2018-07-20,1,1440,"INR",33006,144020.0
789,2018-07-25,3,6125,"INR",30498,467392.0
790,2018-07-26,1,3065,"INR",67351,298875.0
791,2018-07-27,1,3065,"INR",67321,539533.0
792,2018-07-30,1,3065,"INR",66706,74355.0
793,2018-07-30,1,2162,"INR",50290,85604.0
794,2018-08-01,1,3065,"INR",82552,75401.0
795,2018-08-02,1,3065,"INR",30933,301904.0
796,2018-08-02,24,55977,"INR",14545,499779.0
797,2018-08-03,1,3065,"INR",25642,446436.0
798,2018-08-06,1,3065,"INR",98571,546780.0
799,2018-08-08,3,6125,"INR",86367,94630.0
800,2018-08-09,1,3065,"INR",69140,458346.0
801,2018-08-09,5,10495,"INR",65653,539572.0
802,2018-08-10,13,45935,"INR",91850,573756.0
803,2018-08-10,3,6125,"INR",44775,546483.0
804,2018-08-13,3,6125,"INR",62130,580176.0
805,2018-08-13,15,34986,"INR",19493,544713.0
806,2018-08-14,1,3065,"INR",83608,499726.0
807,2018-08-14,13,28269,"INR",93605,289939.0
808,2018-08-17,4,9190,"INR",22855,544374.0
809,2018-08-17,15,34986,"INR",73208,514927.0
810,2018-08-20,10,36509,"INR",724,540398.0
811,2018-08-21,5,12250,"INR",12918,539546.0
812,2018-08-21,1,338,"INR",34133,506713.0
813,2018-08-22,1,3065,"INR",83974,171108.0
814,2018-08-23,3,6125,"INR",29112,537104.0
815,2018-08-23,12,27991,"INR",41398,486674.0
816,2018-08-24,3,6125,"INR",25025,73719.0
817,2018-08-27,13,45935,"INR",41578,82201.0
818,2018-08-29,1,3065,"INR",32674,467390.0
819,2018-08-29,1,361,"INR",62628,388016.0
820,2018-08-31,7,15315,"INR",52518,338474.0
821,2018-08-31,20,45481,"INR",45877,361090.0
822,2018-09-03,40,140157,"INR",86958,562845.0
823,2018-09-03,1,3065,"INR",47199,502148.0
824,2018-09-03,8,17495,"INR",44803,74332.0
825,2018-09-04,13,28269,"INR",71390,540990.0
826,2018-09-06,15,34986,"INR",79889,556825.0
827,2018-09-06,1,361,"INR",30677,553306.0
828,2018-09-07,1,3065,"INR",89064,548076.0
829,2018-09-07,26,59477,"INR",7122,560249.0
830,2018-09-07,1,1079,"INR",45445,445852.0
831,2018-09-10,3,6125,"INR",32348,498050.0
832,2018-09-12,1,681,"INR",13589,419455.0
833,2018-09-13,3,6130,"INR",34586,361091.0
834,2018-09-13,8,17495,"INR",42564,350727.0
835,2018-09-13,1,1440,"INR",94577,498280.0
836,2018-09-14,3,6125,"INR",57424,403941.0
837,2018-09-17,1,3065,"INR",62685,517961.0
838,2018-09-18,1,676,"INR",36189,525182.0
839,2018-09-19,1,3065,"INR",91314,349776.0
840,2018-09-21,1,3065,"INR",48906,133310.0
841,2018-09-21,13,28269,"INR",79306,482889.0
842,2018-09-24,1,3065,"INR",5743,361092.0
843,2018-09-26,12,24792,"INR",69784,517952.0
844,2018-09-26,1,3065,"INR",28738,570224.0
845,2018-09-27,1,3065,"INR",50996,103198.0
846,2018-09-28,1,3065,"INR",9074,227391.0
847,2018-09-28,1,1440,"INR",74834,531980.0
848,2018-10-01,6,11519,"INR",91660,75858.0
849,2018-10-01,1,3065,"INR",22027,443253.0
850,2018-10-01,1,1356,"INR",51216,85239.0
851,2018-10-02,1,1019,"INR",25885,444613.0
852,2018-10-03,1,3065,"INR",19767,451787.0
853,2018-10-08,1,1176,"INR",84773,475960.0
854,2018-10-08,1,1398,"INR",87672,394293.0
855,2018-10-08,3,6125,"INR",38837,336607.0
856,2018-10-09,4,9190,"INR",55648,480986.0
857,2018-10-11,1,3065,"INR",87198,361094.0
858,2018-10-11,8,17495,"INR",86814,74317.0
859,2018-10-11,1,722,"INR",28896,101118.0
860,2018-10-12,8,17463,"INR",3341,361097.0
861,2018-10-12,5,12250,"INR",83367,350553.0
862,2018-10-12,80,169606,"INR",14190,503765.0
863,2018-10-15,8,17495,"INR",96236,361096.0
864,2018-10-17,1,3065,"INR",98358,220398.0
865,2018-10-17,1,338,"INR",28786,97071.0
866,2018-10-17,13,28269,"INR",72573,444286.0
867,2018-10-18,1,3065,"INR",48617,433540.0
868,2018-10-18,8,17495,"INR",95302,361098.0
869,2018-10-18,1,361,"INR",80586,451853.0
870,2018-10-19,1,3065,"INR",60657,502211.0
871,2018-10-19,13,28269,"INR",80097,281883.0
872,2018-10-22,2,3495,"INR",74788,447501.0
873,2018-10-22,3,6125,"INR",2145,551835.0
874,2018-10-22,3,6995,"INR",49982,572729.0
875,2018-10-23,1,1745,"INR",20580,356018.0
876,2018-10-23,1,722,"INR",25574,231226.0
877,2018-10-24,2,4190,"INR",97974,410155.0
878,2018-10-25,1,3065,"INR",46266,518783.0
879,2018-10-25,17,38486,"INR",10027,371093.0
880,2018-10-29,1,3065,"INR",77155,361095.0
881,2018-10-29,23,52481,"INR",8977,361093.0
882,2018-10-30,17,35963,"INR",63323,357340.0
883,2018-10-30,13,28269,"INR",69927,511136.0
884,2018-10-31,1,3065,"INR",28874,578362.0
885,2018-11-01,15,33690,"INR",59433,572958.0
886,2018-11-01,13,28269,"INR",40155,393963.0
887,2018-11-02,3,6125,"INR",20050,352457.0
888,2018-11-02,1,722,"INR",31490,528264.0
889,2018-11-05,4,9190,"INR",94682,431491.0
890,2018-11-06,18,38060,"INR",79932,247696.0
891,2018-11-06,8,17495,"INR",24335,422958.0
892,2018-11-06,13,28269,"INR",91685,408108.0
893,2018-11-07,11,23394,"INR",99816,322586.0
894,2018-11-08,4,9190,"INR",63990,74565.0
895,2018-11-08,9,20991,"INR",77479,225854.0
896,2018-11-09,21,43991,"INR",67974,571409.0
897,2018-11-12,3,6125,"INR",2258,572735.0
898,2018-11-12,15,34986,"INR",92377,294480.0
899,2018-11-12,13,28269,"INR",9479,572722.0
900,2018-11-13,1,3065,"INR",46292,566482.0
901,2018-11-13,13,28269,"INR",13511,554445.0
902,2018-11-14,1,3065,"INR",10113,444815.0
903,2018-11-15,3,6125,"INR",48448,444811.0
904,2018-11-15,8,17495,"INR",71875,443523.0
905,2018-11-16,37,77870,"INR",7640,445920.0
906,2018-11-16,13,28269,"INR",7779,459971.0
907,2018-11-20,8,17495,"INR",96257,499525.0
908,2018-11-20,13,28269,"INR",254,102810.0
909,2018-11-21,1,3065,"INR",62919,510962.0
910,2018-11-22,3,6125,"INR",4720,82200.0
911,2018-11-22,23,52481,"INR",94179,431608.0
912,2018-11-22,13,28269,"INR",81504,74358.0
913,2018-11-23,6,13264,"INR",49206,97068.0
914,2018-11-23,4,9190,"INR",42404,102802.0
915,2018-11-23,17,36014,"INR",50120,408627.0
916,2018-11-26,58,121509,"INR",40090,322285.0
917,2018-11-27,13,28269,"INR",66736,556578.0
918,2018-11-27,33,72028,"INR",50995,82202.0
919,2018-11-29,22,46444,"INR",75516,506239.0
920,2018-11-29,1,3065,"INR",74345,310682.0
921,2018-11-29,8,17495,"INR",76973,570727.0
922,2018-11-29,13,28269,"INR",82301,136670.0
923,2018-12-03,1,3065,"INR",57434,461094.0
924,2018-12-03,8,17495,"INR",90199,498171.0
925,2018-12-04,1,3065,"INR",47082,332160.0
926,2018-12-04,13,28269,"INR",34059,474279.0
927,2018-12-06,1,3065,"INR",96905,432150.0
928,2018-12-06,15,34986,"INR",75069,460456.0
929,2018-12-06,13,28269,"INR",46778,445122.0
930,2018-12-07,59,122898,"INR",66148,162505.0
931,2018-12-10,1,3065,"INR",24303,141535.0
932,2018-12-10,23,52481,"INR",85732,532082.0
933,2018-12-10,13,28269,"INR",36955,488581.0
934,2018-12-12,1,3065,"INR",26161,578206.0
935,2018-12-13,9,19556,"INR",65999,562348.0
936,2018-12-13,1,3065,"INR",99142,564616.0
937,2018-12-13,8,17495,"INR",28751,438097.0
938,2018-12-14,18,38407,"INR",14748,426191.0
939,2018-12-14,4,9190,"INR",89644,559813.0
940,2018-12-17,3,6125,"INR",1432,115428.0
941,2018-12-17,8,17495,"INR",59408,485552.0
942,2018-12-17,1,338,"INR",60035,541486.0
943,2018-12-18,11,24491,"INR",8791,472434.0
944,2018-12-20,3,6125,"INR",12260,421647.0
945,2018-12-20,72,167935,"INR",1614,465174.0
946,2018-12-21,108,226963,"INR",59014,559784.0
947,2018-12-21,4,9190,"INR",89504,453341.0
948,2018-12-21,67,141343,"INR",71199,549840.0
949,2018-12-28,5,12250,"INR",71716,505381.0
950,2019-01-04,27,62977,"INR",26960,472376.0
951,2019-01-07,1,3065,"INR",17932,482039.0
952,2019-01-07,1,338,"INR",38843,462645.0
953,2019-01-07,27,56532,"INR",16649,575687.0
954,2019-01-08,8,17458,"INR",78994,544403.0
955,2019-01-08,12,27565,"INR",95744,427837.0
956,2019-01-08,1,338,"INR",92700,528890.0
957,2019-01-10,1,3065,"INR",4417,551252.0
958,2019-01-11,18,38065,"INR",36575,488148.0
959,2019-01-11,1,722,"INR",9989,526887.0
960,2019-01-14,1,3065,"INR",13482,536857.0
961,2019-01-14,1,338,"INR",91825,561172.0
962,2019-01-15,13,28269,"INR",77041,566547.0
963,2019-01-16,12,27565,"INR",46366,138090.0
964,2019-01-17,13,28269,"INR",15365,473334.0
965,2019-01-18,20,41898,"INR",30015,476908.0
966,2019-01-18,12,27565,"INR",20183,93961.0
967,2019-01-21,45,104958,"INR",13264,134461.0
968,2019-01-21,1,722,"INR",96102,330534.0
969,2019-01-24,13,28269,"INR",78704,476883.0
970,2019-01-25,53,113074,"INR",86529,572361.0
971,2019-01-28,55,115921,"INR",44086,483237.0
972,2019-01-28,24,55977,"INR",75966,476890.0
973,2019-01-30,45,104958,"INR",62681,490533.0
974,2019-01-31,8,18375,"INR",11325,502100.0
975,2019-01-31,18,41981,"INR",6598,482097.0
976,2019-01-31,13,28269,"INR",48344,476843.0
977,2019-01-31,1,722,"INR",93204,293162.0
978,2019-02-01,15,31421,"INR",97026,570636.0
979,2019-02-04,34,71231,"INR",35994,560050.0
980,2019-02-05,1,722,"INR",74308,127952.0
981,2019-02-07,11,24500,"INR",74119,94936.0
982,2019-02-07,15,34986,"INR",14952,551372.0
983,2019-02-07,13,28269,"INR",52045,559547.0
984,2019-02-08,26,55167,"INR",34446,541838.0
985,2019-02-08,13,28269,"INR",26724,102801.0
986,2019-02-11,8,17495,"INR",84076,387997.0
987,2019-02-12,5,12250,"INR",4154,469550.0
988,2019-02-12,13,28269,"INR",49510,444611.0
989,2019-02-13,12,27565,"INR",15577,465229.0
990,2019-02-14,7,15315,"INR",66050,474322.0
991,2019-02-14,6,13995,"INR",46818,234114.0
992,2019-02-14,13,28269,"INR",70121,470263.0
993,2019-02-15,62,129546,"INR",24571,292523.0
994,2019-02-15,4,9190,"INR",39773,207870.0
995,2019-02-15,13,28269,"INR",73173,567569.0
996,2019-02-18,3,6125,"INR",92579,567582.0
997,2019-02-18,8,17495,"INR",80646,469180.0
998,2019-02-19,3,6125,"INR",59123,469582.0
999,2019-02-19,1,338,"INR",73222,524332.0
1000,2019-02-19,13,28269,"INR",90868,514267.0
1001,2019-02-21,5,12250,"INR",88904,447601.0
1002,2019-02-21,15,34986,"INR",32952,551721.0
1003,2019-02-22,38,79273,"INR",29162,570780.0
1004,2019-02-22,1,3065,"INR",73440,430637.0
1005,2019-02-25,1,3065,"INR",11533,314860.0
1006,2019-02-25,1,338,"INR",5110,102818.0
1007,2019-02-26,1,3065,"INR",26360,556500.0
1008,2019-02-26,1,338,"INR",77230,548492.0
1009,2019-02-26,13,28269,"INR",3927,212266.0
1010,2019-02-27,1,3065,"INR",98227,143805.0
1011,2019-02-28,3,6125,"INR",27171,465590.0
1012,2019-03-01,12,25144,"INR",12635,558030.0
1013,2019-03-04,1,3065,"INR",47558,452101.0
1014,2019-03-05,8,17495,"INR",10983,503498.0
1015,2019-03-05,1,338,"INR",56749,559773.0
1016,2019-03-05,13,28269,"INR",79141,558743.0
1017,2019-03-07,3,6125,"INR",43053,562904.0
1018,2019-03-08,6,12921,"INR",74794,500585.0
1019,2019-03-08,1,3065,"INR",80512,494960.0
1020,2019-03-11,1,3065,"INR",82289,574576.0
